ds,yhat_lower,yhat_upper,yhat,y
1914-05-06,-0.519391156,-0.026453748,-0.268260532,-0.1647
1914-06-06,-0.522580174,-0.005296883,-0.263750957,-0.1963
1914-07-06,-0.548857114,-0.000747108,-0.264058277,-0.2095
1914-08-06,-0.506667811,-0.001245978,-0.262952544,-0.1757
1914-09-06,-0.502807094,-0.009913221,-0.263343305,-0.1781
1914-10-06,-0.524516666,-0.003630699,-0.261303048,-0.0938
1914-11-06,-0.51600778,-0.018721437,-0.261428128,-0.1202
1914-12-06,-0.52454967,-0.01351652,-0.268602131,-0.0998
1915-01-06,-0.524204026,-0.007213316,-0.267286618,-0.1374
1915-02-06,-0.511423166,-0.018376992,-0.265292698,-0.0108
1915-03-06,-0.514633031,0.009374917,-0.253490276,-0.1011
1915-04-06,-0.511947465,-0.006205962,-0.259514893,0.0215
1915-05-06,-0.516223836,-0.010017438,-0.263531899,-0.0685
1915-06-06,-0.522572756,0.023997841,-0.253788529,-0.0858
1915-07-06,-0.509198024,-0.008413301,-0.25446261,-0.0284
1915-08-06,-0.51101802,0.004464612,-0.252911321,-0.076
1915-09-06,-0.514614468,-0.005451477,-0.257082763,-0.1111
1915-10-06,-0.517058978,0.014172246,-0.251482775,-0.1722
1915-11-06,-0.505381757,0.005750393,-0.24931358,-0.0116
1915-12-06,-0.515307543,-0.006447329,-0.268106528,-0.0503
1916-01-06,-0.535330197,0.008382293,-0.254559121,-0.1797
1916-02-06,-0.52316415,-0.00124797,-0.25166859,-0.1759
1916-03-06,-0.499328485,0.018306401,-0.243011002,-0.2944
1916-04-06,-0.503598611,0.02174023,-0.243825027,-0.1978
1916-05-06,-0.489798284,0.017970858,-0.244462449,-0.2245
1916-06-06,-0.510859111,0.010375894,-0.249798368,-0.3834
1916-07-06,-0.510050704,0.008781666,-0.249056478,-0.2889
1916-08-06,-0.520802459,0.00509033,-0.248449343,-0.2743
1916-09-06,-0.503665575,0.015761845,-0.240619688,-0.2616
1916-10-06,-0.491174282,0.023467958,-0.245004007,-0.2651
1916-11-06,-0.502471867,-0.005635399,-0.249560081,-0.3957
1916-12-06,-0.498313263,0.028553321,-0.232527754,-0.5742
1917-01-06,-0.533854879,-0.012525988,-0.254673205,-0.4299
1917-02-06,-0.507232091,-0.002710623,-0.255019724,-0.4721
1917-03-06,-0.48397805,0.017739185,-0.233881257,-0.4287
1917-04-06,-0.486779229,0.026053057,-0.236484259,-0.3146
1917-05-06,-0.506430923,0.009616069,-0.238371724,-0.45
1917-06-06,-0.49966128,0.032227157,-0.238701683,-0.3432
1917-07-06,-0.523946129,0.024373918,-0.238354742,-0.1721
1917-08-06,-0.51571159,0.015381092,-0.237374749,-0.1726
1917-09-06,-0.485955273,0.010256141,-0.233575172,-0.0635
1917-10-06,-0.478871547,0.026122935,-0.234681379,-0.2602
1917-11-06,-0.49226456,0.022525541,-0.236859605,-0.1348
1917-12-06,-0.488602265,0.010653028,-0.231905836,-0.5329
1918-01-06,-0.491293451,0.016242153,-0.242302919,-0.2146
1918-02-06,-0.502210754,0.035861769,-0.241389215,-0.2892
1918-03-06,-0.475980402,0.042922649,-0.224863077,-0.1783
1918-04-06,-0.497740707,0.040052308,-0.229204104,-0.2966
1918-05-06,-0.504930454,0.003979712,-0.232218265,-0.276
1918-06-06,-0.490797534,0.050166474,-0.227519957,-0.1829
1918-07-06,-0.489643845,0.041408978,-0.227644632,-0.2024
1918-08-06,-0.471700265,0.029688068,-0.226350166,-0.1777
1918-09-06,-0.473921625,0.020200901,-0.226552193,-0.1481
1918-10-06,-0.492272769,0.040200815,-0.224329291,-0.0998
1918-11-06,-0.485540054,0.013954887,-0.224265638,-0.1154
1918-12-06,-0.478945522,0.029163912,-0.231256996,-0.3195
1919-01-06,-0.494323216,0.027364802,-0.229752751,-0.2424
1919-02-06,-0.476048294,0.025395526,-0.227758831,-0.053
1919-03-06,-0.463479062,0.058795706,-0.215956408,-0.2393
1919-04-06,-0.475079296,0.030370317,-0.221981025,-0.0704
1919-05-06,-0.482229131,0.023772483,-0.225998031,-0.1837
1919-06-06,-0.471700201,0.053561722,-0.216254661,-0.2348
1919-07-06,-0.456437704,0.037952589,-0.216928715,-0.2155
1919-08-06,-0.473870105,0.038705858,-0.215377397,-0.2077
1919-09-06,-0.467778932,0.039563459,-0.219548811,-0.1833
1919-10-06,-0.472767746,0.043460002,-0.213948795,-0.22
1919-11-06,-0.463085374,0.058684687,-0.211779573,-0.3178
1919-12-06,-0.473660308,0.036972613,-0.230572494,-0.298
1920-01-06,-0.500519581,0.046384355,-0.217025057,-0.1157
1920-02-06,-0.486947401,0.042937338,-0.214134498,-0.2197
1920-03-06,-0.460870429,0.058726721,-0.205476884,-0.0583
1920-04-06,-0.478094737,0.037469008,-0.206290881,-0.2098
1920-05-06,-0.453786759,0.043039007,-0.206928275,-0.1682
1920-06-06,-0.463466452,0.05279781,-0.212264166,-0.2559
1920-07-06,-0.453416739,0.062346812,-0.211522249,-0.2436
1920-08-06,-0.470461497,0.044782382,-0.210915085,-0.2306
1920-09-06,-0.453542144,0.044608315,-0.203085402,-0.1755
1920-10-06,-0.453778978,0.032657718,-0.207469694,-0.2096
1920-11-06,-0.470520517,0.023435611,-0.21202574,-0.251
1920-12-06,-0.459564174,0.067860705,-0.194993384,-0.3886
1921-01-06,-0.480014748,0.023370052,-0.217138808,-0.0598
1921-02-06,-0.481864686,0.043069253,-0.217485298,-0.1494
1921-03-06,-0.457392628,0.065459982,-0.196346806,-0.2176
1921-04-06,-0.452171191,0.05779894,-0.19894978,-0.2059
1921-05-06,-0.461033564,0.071349465,-0.200837217,-0.1917
1921-06-06,-0.467611004,0.061669874,-0.201167148,-0.1665
1921-07-06,-0.444437838,0.043007201,-0.200820179,-0.1123
1921-08-06,-0.461826893,0.062595669,-0.199840158,-0.1964
1921-09-06,-0.467867979,0.071413195,-0.196040553,-0.1481
1921-10-06,-0.457226632,0.050656552,-0.197146732,-0.0662
1921-11-06,-0.452494557,0.055687861,-0.19932493,-0.1859
1921-12-06,-0.458103003,0.081661317,-0.194371133,-0.0822
1922-01-06,-0.482023985,0.045564602,-0.204768188,-0.3221
1922-02-06,-0.458590827,0.049632867,-0.203854456,-0.2945
1922-03-06,-0.443930259,0.061865874,-0.187328292,-0.0787
1922-04-06,-0.457838596,0.069677597,-0.191669291,-0.1301
1922-05-06,-0.450381613,0.062927104,-0.194683425,-0.2647
1922-06-06,-0.45257478,0.080301707,-0.189985089,-0.282
1922-07-06,-0.43065687,0.0721974,-0.190109736,-0.2615
1922-08-06,-0.417733854,0.060597861,-0.188815241,-0.2793
1922-09-06,-0.464205765,0.068076327,-0.189017241,-0.2525
1922-10-06,-0.452337941,0.062212654,-0.186794311,-0.2506
1922-11-06,-0.432837629,0.065852439,-0.18673063,-0.1929
1922-12-06,-0.468642049,0.067889599,-0.19372196,-0.1563
1923-01-06,-0.443130171,0.041110448,-0.192217686,-0.2143
1923-02-06,-0.44089849,0.066722624,-0.190223738,-0.3785
1923-03-06,-0.435622051,0.085105398,-0.17842129,-0.2697
1923-04-06,-0.438559452,0.062192929,-0.184445879,-0.3381
1923-05-06,-0.440414927,0.066687653,-0.188462858,-0.2488
1923-06-06,-0.41427826,0.086625835,-0.178719459,-0.1948
1923-07-06,-0.438190606,0.098836258,-0.179393513,-0.282
1923-08-06,-0.430804141,0.080343659,-0.177842195,-0.2824
1923-09-06,-0.437817272,0.084064062,-0.182013609,-0.2454
1923-10-06,-0.421540137,0.079708332,-0.176413593,-0.1619
1923-11-06,-0.414485929,0.060271237,-0.17424437,0.0285
1923-12-06,-0.43780558,0.068688798,-0.193037289,0.0001
1924-01-06,-0.446154365,0.081583099,-0.17948985,-0.2536
1924-02-06,-0.412585614,0.10368121,-0.176599289,-0.1859
1924-03-06,-0.412260695,0.095189029,-0.167941672,-0.113
1924-04-06,-0.405856004,0.099042668,-0.168755666,-0.2466
1924-05-06,-0.427204308,0.079104118,-0.169393058,-0.1903
1924-06-06,-0.433858107,0.08345599,-0.174728946,-0.2259
1924-07-06,-0.431692938,0.068369786,-0.173987027,-0.2216
1924-08-06,-0.43401562,0.091216916,-0.173379861,-0.2895
1924-09-06,-0.426630083,0.09742375,-0.165550175,-0.2836
1924-10-06,-0.433335472,0.073409352,-0.169934464,-0.2879
1924-11-06,-0.432821896,0.072039814,-0.174490507,-0.2942
1924-12-06,-0.412274596,0.10814872,-0.15745815,-0.3912
1925-01-06,-0.437735528,0.088397241,-0.179603571,-0.3246
1925-02-06,-0.427480115,0.071864464,-0.179950058,-0.2783
1925-03-06,-0.415787081,0.104969082,-0.158811564,-0.1692
1925-04-06,-0.425986703,0.095016479,-0.161414535,-0.1633
1925-05-06,-0.435837345,0.091115105,-0.16330197,-0.2233
1925-06-06,-0.41861059,0.095006465,-0.163631898,-0.2291
1925-07-06,-0.434314415,0.098947993,-0.163284927,-0.2093
1925-08-06,-0.431251009,0.086305018,-0.162304904,-0.1374
1925-09-06,-0.431238355,0.113937799,-0.158505296,-0.104
1925-10-06,-0.423609644,0.105285616,-0.159611473,-0.1326
1925-11-06,-0.403720092,0.114129038,-0.161789668,0.0584
1925-12-06,-0.399365755,0.107304873,-0.156835869,0.1358
1926-01-06,-0.422942857,0.091738977,-0.167232921,0.166
1926-02-06,-0.407998708,0.08872101,-0.166319187,0.0811
1926-03-06,-0.404589766,0.094612004,-0.14979302,0.0756
1926-04-06,-0.416997481,0.119475738,-0.154134017,-0.1389
1926-05-06,-0.415142,0.111673185,-0.157148148,-0.1345
1926-06-06,-0.403379645,0.11175553,-0.152449809,-0.1224
1926-07-06,-0.398690464,0.100705037,-0.152574454,-0.1582
1926-08-06,-0.426596974,0.101288035,-0.151279957,-0.0882
1926-09-06,-0.420305947,0.099089971,-0.151481954,-0.1031
1926-10-06,-0.394264973,0.107533301,-0.149259022,-0.084
1926-11-06,-0.403624497,0.114017852,-0.149195338,-0.0784
1926-12-06,-0.423361737,0.108064716,-0.156186666,-0.2158
1927-01-06,-0.426786836,0.105845137,-0.15468239,-0.1723
1927-02-06,-0.42382304,0.099226175,-0.152688439,-0.1917
1927-03-06,-0.404402117,0.120932598,-0.140885988,-0.2563
1927-04-06,-0.404024836,0.11850598,-0.146910575,-0.2207
1927-05-06,-0.416779656,0.118877314,-0.150927551,-0.2286
1927-06-06,-0.397311903,0.100825734,-0.14118415,-0.2014
1927-07-06,-0.414861558,0.123409881,-0.141858201,-0.1035
1927-08-06,-0.389629056,0.108982496,-0.140306881,-0.1145
1927-09-06,-0.397010916,0.098367956,-0.144478292,-0.0275
1927-10-06,-0.393116014,0.135799785,-0.138878274,0.014
1927-11-06,-0.387581108,0.116019423,-0.136709049,-0.0397
1927-12-06,-0.437318407,0.093441985,-0.155501967,-0.3132
1928-01-06,-0.399986271,0.101873097,-0.141954528,-0.08
1928-02-06,-0.4065345,0.106199251,-0.139063967,-0.145
1928-03-06,-0.384844041,0.121969933,-0.13040635,-0.263
1928-04-06,-0.381049867,0.135665133,-0.131220345,-0.2444
1928-05-06,-0.3953211,0.133758186,-0.131857736,-0.1866
1928-06-06,-0.392024759,0.092486017,-0.137193624,-0.2777
1928-07-06,-0.391759127,0.122810686,-0.136451705,-0.1773
1928-08-06,-0.398014393,0.124719799,-0.135844539,-0.1997
1928-09-06,-0.388859827,0.133432006,-0.128014852,-0.1904
1928-10-06,-0.395284578,0.114089843,-0.132399142,-0.1256
1928-11-06,-0.392679451,0.131499582,-0.136955185,-0.0679
1928-12-06,-0.405126241,0.163517299,-0.119922828,-0.1713
1929-01-06,-0.394558296,0.123867781,-0.142068248,-0.484
1929-02-06,-0.407822324,0.114033868,-0.142414736,-0.5495
1929-03-06,-0.367422437,0.149579732,-0.121276241,-0.2654
1929-04-06,-0.395899435,0.136013819,-0.123879213,-0.2976
1929-05-06,-0.381670314,0.140293714,-0.125766647,-0.2886
1929-06-06,-0.383462552,0.131367447,-0.126096576,-0.2746
1929-07-06,-0.383390336,0.143936126,-0.125749604,-0.2735
1929-08-06,-0.37740573,0.123515514,-0.124769581,-0.2078
1929-09-06,-0.386254,0.130716761,-0.120969973,-0.2089
1929-10-06,-0.377534444,0.139220331,-0.12207615,-0.1185
1929-11-06,-0.374948081,0.123323992,-0.124254345,-0.0971
1929-12-06,-0.403018495,0.141496161,-0.119300546,-0.5167
1930-01-06,-0.372784406,0.137580402,-0.129697598,-0.3206
1930-02-06,-0.375819118,0.118663731,-0.128783864,-0.2
1930-03-06,-0.369526808,0.1300405,-0.112257697,-0.0549
1930-04-06,-0.360579105,0.129010884,-0.116598694,-0.195
1930-05-06,-0.360076075,0.14292456,-0.119612825,-0.1976
1930-06-06,-0.37693327,0.129096759,-0.114914486,-0.1135
1930-07-06,-0.351262293,0.155531559,-0.11503913,-0.0692
1930-08-06,-0.358666061,0.160758747,-0.113744633,-0.09
1930-09-06,-0.363695674,0.134652566,-0.11394663,-0.1043
1930-10-06,-0.353611478,0.152302407,-0.111723698,-0.0011
1930-11-06,-0.363705018,0.151114513,-0.111660014,0.1368
1930-12-06,-0.381103699,0.151508791,-0.118651342,0.0064
1931-01-06,-0.369389215,0.132495203,-0.117147066,-0.047
1931-02-06,-0.388857006,0.136073455,-0.115153115,-0.2225
1931-03-06,-0.363711115,0.162277314,-0.103350664,-0.0061
1931-04-06,-0.366204123,0.143171477,-0.109375251,-0.1625
1931-05-06,-0.372151082,0.157443773,-0.113392227,-0.1499
1931-06-06,-0.360202321,0.143862867,-0.103648825,-0.0185
1931-07-06,-0.369090309,0.17033352,-0.104322877,-0.0155
1931-08-06,-0.356580258,0.158171398,-0.102771557,0.0047
1931-09-06,-0.358077206,0.16360875,-0.106942968,0.0035
1931-10-06,-0.366997492,0.170994204,-0.10134295,0.0092
1931-11-06,-0.34352986,0.155736896,-0.099173724,-0.1139
1931-12-06,-0.391247759,0.140516314,-0.117966643,-0.1052
1932-01-06,-0.34961838,0.150609526,-0.104419204,0.1547
1932-02-06,-0.361877568,0.147536046,-0.101528642,-0.1794
1932-03-06,-0.342274578,0.159891744,-0.092871026,-0.1799
1932-04-06,-0.374299178,0.172733454,-0.09368502,-0.0324
1932-05-06,-0.362956961,0.170992265,-0.094322412,-0.1674
1932-06-06,-0.353983399,0.167077646,-0.0996583,-0.1578
1932-07-06,-0.356526085,0.157903198,-0.09891638,-0.1208
1932-08-06,-0.360134756,0.150438925,-0.098309214,-0.1757
1932-09-06,-0.354791581,0.162658843,-0.090479528,-0.0695
1932-10-06,-0.364902392,0.15964639,-0.094863818,-0.0926
1932-11-06,-0.347788018,0.156107234,-0.09941986,-0.1945
1932-12-06,-0.345707796,0.184579183,-0.082387503,-0.1861
1933-01-06,-0.375833002,0.147118169,-0.104532924,-0.3073
1933-02-06,-0.38326983,0.172113711,-0.104879411,-0.3167
1933-03-06,-0.319474066,0.166685995,-0.083740917,-0.2476
1933-04-06,-0.335593591,0.181488492,-0.086343888,-0.2044
1933-05-06,-0.355907229,0.185739311,-0.088231323,-0.2091
1933-06-06,-0.356284864,0.166634657,-0.088561251,-0.2007
1933-07-06,-0.349467987,0.173130076,-0.08821428,-0.181
1933-08-06,-0.344457636,0.177133959,-0.087234256,-0.1889
1933-09-06,-0.339048465,0.17744641,-0.083434648,-0.2214
1933-10-06,-0.334987623,0.180593673,-0.084540825,-0.1879
1933-11-06,-0.344026812,0.159442572,-0.08671902,-0.2548
1933-12-06,-0.318820233,0.195140395,-0.081765221,-0.4069
1934-01-06,-0.341164815,0.154322912,-0.092162274,-0.3102
1934-02-06,-0.339529225,0.163014879,-0.091248539,-0.0231
1934-03-06,-0.338462272,0.19448212,-0.074722372,-0.2574
1934-04-06,-0.33549822,0.178037581,-0.079063369,-0.2318
1934-05-06,-0.358523403,0.18171255,-0.0820775,-0.0444
1934-06-06,-0.3457763,0.175640729,-0.077379162,-0.0025
1934-07-06,-0.326295308,0.162998171,-0.077503806,-0.0894
1934-08-06,-0.358274868,0.177026896,-0.076209309,-0.0548
1934-09-06,-0.329296174,0.182177514,-0.076411306,-0.1226
1934-10-06,-0.358298701,0.16678039,-0.074188374,-0.0693
1934-11-06,-0.320339528,0.183506012,-0.07412469,0.0128
1934-12-06,-0.330293719,0.18764539,-0.081116018,-0.0256
1935-01-06,-0.333025461,0.177931723,-0.079611741,-0.2894
1935-02-06,-0.338177142,0.170881279,-0.07761779,0.1659
1935-03-06,-0.322086187,0.174284105,-0.06581534,-0.1475
1935-04-06,-0.325219569,0.195781031,-0.071839926,-0.2567
1935-05-06,-0.34282417,0.175578701,-0.075856902,-0.2038
1935-06-06,-0.327647098,0.190977401,-0.066113501,-0.1706
1935-07-06,-0.327731253,0.193282923,-0.066787553,-0.1155
1935-08-06,-0.360018414,0.197668212,-0.065236232,-0.1003
1935-09-06,-0.334057986,0.176784437,-0.069407643,-0.0916
1935-10-06,-0.337046934,0.187232629,-0.063807625,-0.013
1935-11-06,-0.327072445,0.200407135,-0.0616384,-0.2707
1935-12-06,-0.345723947,0.167845121,-0.080431318,-0.1769
1936-01-06,-0.341644812,0.205198319,-0.06688388,-0.2547
1936-02-06,-0.319361263,0.205225098,-0.063993318,-0.3137
1936-03-06,-0.306895124,0.214840404,-0.055335702,-0.2107
1936-04-06,-0.318664358,0.193125537,-0.056149696,-0.1789
1936-05-06,-0.316977523,0.189863633,-0.056787087,-0.1178
1936-06-06,-0.332384287,0.183818104,-0.062122975,-0.1075
1936-07-06,-0.305642999,0.209815905,-0.061381056,-0.0139
1936-08-06,-0.30858539,0.191465621,-0.06077389,-0.0557
1936-09-06,-0.303134919,0.19196402,-0.052944204,-0.0389
1936-10-06,-0.298255259,0.204016125,-0.057328493,-0.0224
1936-11-06,-0.329434671,0.216333056,-0.061884536,-0.0275
1936-12-06,-0.289651904,0.205691999,-0.044852179,-0.0193
1937-01-06,-0.342252121,0.194345658,-0.0669976,-0.1684
1937-02-06,-0.324671451,0.198814186,-0.067344087,0.0385
1937-03-06,-0.30620392,0.232702703,-0.046205592,-0.1823
1937-04-06,-0.294650733,0.217218056,-0.048808564,-0.1262
1937-05-06,-0.3132175,0.229484154,-0.050695999,-0.0187
1937-06-06,-0.311547192,0.216144567,-0.051025927,0.0126
1937-07-06,-0.308461045,0.19229827,-0.050678956,-0.0004
1937-08-06,-0.299393028,0.205765398,-0.049698932,0.093
1937-09-06,-0.311201611,0.212324171,-0.045899324,0.1316
1937-10-06,-0.308895871,0.209806738,-0.047005501,0.1137
1937-11-06,-0.299674646,0.207857392,-0.049183696,0.0099
1937-12-06,-0.297281579,0.213215315,-0.044229897,-0.0919
1938-01-06,-0.326241662,0.21018595,-0.05462695,-0.0378
1938-02-06,-0.313973143,0.199647342,-0.053713215,-0.054
1938-03-06,-0.304281464,0.22239024,-0.037187048,0.0308
1938-04-06,-0.328436099,0.21110193,-0.041528045,0.0428
1938-05-06,-0.291057138,0.227874962,-0.044542176,-0.019
1938-06-06,-0.285723377,0.210273974,-0.039843838,-0.0939
1938-07-06,-0.310269641,0.229396511,-0.039968482,-0.0505
1938-08-06,-0.300272347,0.240187281,-0.038673985,-0.0149
1938-09-06,-0.312278542,0.22608632,-0.038875982,0.0293
1938-10-06,-0.290604994,0.208610119,-0.03665305,0.0724
1938-11-06,-0.293659452,0.248426092,-0.036589366,0.0039
1938-12-06,-0.30657624,0.225301961,-0.043580694,-0.2541
1939-01-06,-0.312176048,0.207888627,-0.042076418,-0.1665
1939-02-06,-0.298046305,0.211031148,-0.040082466,-0.1137
1939-03-06,-0.299892883,0.228127932,-0.028280016,-0.1897
1939-04-06,-0.282433831,0.236199823,-0.034304603,-0.1319
1939-05-06,-0.291700191,0.223915246,-0.038321579,-0.0366
1939-06-06,-0.288880106,0.236021151,-0.028578177,-0.0077
1939-07-06,-0.290123151,0.221815704,-0.029252229,0.0061
1939-08-06,-0.279800665,0.248797494,-0.027700909,0.0555
1939-09-06,-0.2850756,0.227030946,-0.03187232,0.0111
1939-10-06,-0.277568226,0.248853996,-0.026272302,-0.0427
1939-11-06,-0.281913977,0.243388301,-0.024103076,0.044
1939-12-06,-0.299773885,0.221698547,-0.042895995,0.4057
1940-01-06,-0.286989017,0.232205945,-0.029348556,-0.1226
1940-02-06,-0.308349609,0.227370206,-0.026457994,0.0514
1940-03-06,-0.279697106,0.225957553,-0.017800378,0.0671
1940-04-06,-0.275556337,0.240025913,-0.018614372,0.1286
1940-05-06,-0.261457661,0.25252456,-0.019251764,0.0556
1940-06-06,-0.298836451,0.231210338,-0.024587652,0.1039
1940-07-06,-0.290728315,0.227000208,-0.023845732,0.1459
1940-08-06,-0.288368116,0.234942444,-0.023238566,0.0902
1940-09-06,-0.258246249,0.242174485,-0.01540888,0.1483
1940-10-06,-0.270280314,0.239258773,-0.01979317,0.0993
1940-11-06,-0.278195469,0.235769794,-0.024349213,0.1004
1940-12-06,-0.270836386,0.270381713,-0.007316855,0.2683
1941-01-06,-0.27570963,0.2328848,-0.029462276,0.1802
1941-02-06,-0.303288413,0.238230243,-0.029808763,0.227
1941-03-06,-0.263855224,0.258697346,-0.008670269,0.1023
1941-04-06,-0.278288802,0.221871407,-0.01127324,0.2229
1941-05-06,-0.273701979,0.25389481,-0.013160675,0.2446
1941-06-06,-0.27128833,0.243994128,-0.013988521,0.1614
1941-07-06,-0.261861269,0.259111029,-0.014123406,0.2069
1941-08-06,-0.266849567,0.252890827,-0.0136413,0.1736
1941-09-06,-0.260651427,0.245833733,-0.01033961,0.0881
1941-10-06,-0.263590051,0.229996443,-0.011927642,0.313
1941-11-06,-0.270406681,0.237155109,-0.014603755,0.2212
1941-12-06,-0.270933397,0.240441856,-0.010131812,0.2108
1942-01-06,-0.285026058,0.240392195,-0.021026782,0.2983
1942-02-06,-0.278022372,0.232932737,-0.020610965,0.0971
1942-03-06,-0.24708361,0.260240364,-0.004534531,0.1771
1942-04-06,-0.265639016,0.254192549,-0.009373445,0.19
1942-05-06,-0.292731346,0.24297191,-0.012869432,0.1665
1942-06-06,-0.266925589,0.248513324,-0.008669011,0.2098
1942-07-06,-0.261227242,0.260010257,-0.009275511,0.0768
1942-08-06,-0.289958373,0.235554161,-0.008478932,0.044
1942-09-06,-0.264264858,0.251369393,-0.009178847,0.1179
1942-10-06,-0.270596378,0.232398988,-0.007437771,0.1495
1942-11-06,-0.253498269,0.270222341,-0.007872004,0.167
1942-12-06,-0.29208735,0.237987637,-0.015345189,0.1515
1943-01-06,-0.274075724,0.23043007,-0.01433883,-0.0241
1943-02-06,-0.262282206,0.235835533,-0.012842796,0.1683
1943-03-06,-0.246368621,0.238766293,-0.001490078,0.0762
1943-04-06,-0.27073314,0.252974328,-0.008012582,0.1726
1943-05-06,-0.265253699,0.24804353,-0.012511414,0.1326
1943-06-06,-0.268134643,0.271612958,-0.003265931,0.0245
1943-07-06,-0.243996841,0.270373672,-0.004421838,0.183
1943-08-06,-0.271186486,0.245849433,-0.003368436,0.0992
1943-09-06,-0.297522974,0.264214776,-0.008037764,0.1425
1943-10-06,-0.243377003,0.246130065,-0.002919602,0.3095
1943-11-06,-0.252220879,0.245281308,-0.001248294,0.2459
1943-12-06,-0.269445537,0.248490765,-0.020523069,0.3539
1944-01-06,-0.261396443,0.240219434,-0.007473548,0.4241
1944-02-06,-0.260217422,0.245576471,-0.005080904,0.3032
1944-03-06,-0.241600512,0.245947904,0.003110919,0.3676
1944-04-06,-0.271569996,0.244092858,0.001799007,0.2718
1944-05-06,-0.25835017,0.246324773,0.000679759,0.2618
1944-06-06,-0.26962413,0.251654594,-0.005154047,0.3348
1944-07-06,-0.271018514,0.264664067,-0.004893983,0.3145
1944-08-06,-0.254696544,0.274244184,-0.004784734,0.2804
1944-09-06,-0.263875805,0.247709763,0.002547034,0.3855
1944-10-06,-0.270425472,0.260138794,-0.002319112,0.323
1944-11-06,-0.246228417,0.258839035,-0.007373072,0.1518
1944-12-06,-0.241868948,0.249207857,0.009177429,0.0951
1945-01-06,-0.270845829,0.216722612,-0.013465909,0.1535
1945-02-06,-0.288995162,0.253169185,-0.014310315,0.0149
1945-03-06,-0.237679218,0.279079743,0.006378448,0.1072
1945-04-06,-0.262186953,0.286544851,0.003277559,0.2764
1945-05-06,-0.247516443,0.256073723,0.000908268,0.1761
1945-06-06,-0.251389727,0.243481551,8.04E-05,0.1413
1945-07-06,-0.273026702,0.256823063,-5.45E-05,0.1652
1945-08-06,-0.256485046,0.270248277,0.000427643,0.3546
1945-09-06,-0.244650071,0.278096407,0.003729333,0.2578
1945-10-06,-0.273989918,0.269479258,0.001905851,0.2569
1945-11-06,-0.248581543,0.249777004,-0.001013561,0.1955
1945-12-06,-0.255706828,0.267497623,0.003222932,-0.0475
1946-01-06,-0.285314915,0.254547891,-0.007915337,0.2209
1946-02-06,-0.275799418,0.239048797,-0.007742818,0.0888
1946-03-06,-0.247634467,0.256000491,0.008113863,0.0005
1946-04-06,-0.245992202,0.256750826,0.003031649,0.1768
1946-05-06,-0.277453823,0.257434386,-0.000699787,-0.0298
1946-06-06,-0.24600653,0.235488508,0.003257335,-0.1016
1946-07-06,-0.245955349,0.267207083,0.002415384,-0.0367
1946-08-06,-0.246098974,0.264188224,0.002968665,-0.0697
1946-09-06,-0.248174484,0.256231374,0.002025452,-0.0164
1946-10-06,-0.240749755,0.275107555,0.003531078,-0.0057
1946-11-06,-0.237002636,0.244334518,0.002853545,-0.0119
1946-12-06,-0.253962094,0.254972653,-0.004855089,-0.2636
1947-01-06,-0.258205552,0.25538171,-0.004092029,-0.1816
1947-02-06,-0.281089523,0.232252999,-0.002839294,-0.0774
1947-03-06,-0.240356945,0.278591818,0.008293671,-0.0079
1947-04-06,-0.258287758,0.268750538,0.001527868,0.0143
1947-05-06,-0.268998664,0.242641546,-0.003206414,-0.019
1947-06-06,-0.259873693,0.289243945,0.005795771,0.0208
1947-07-06,-0.248816246,0.276408613,0.004404413,-0.0138
1947-08-06,-0.276679442,0.265560909,0.005214517,-0.0623
1947-09-06,-0.25923484,0.249045753,0.00030189,-0.1306
1947-10-06,-0.246566387,0.252981384,0.005184602,0.0549
1947-11-06,-0.269264581,0.270856153,0.006612611,-0.0238
1947-12-06,-0.276011987,0.251349785,-0.012897614,-0.1463
1948-01-06,-0.25362338,0.273809391,-9.14E-05,0.0535
1948-02-06,-0.268100767,0.273380286,0.002057954,-0.0906
1948-03-06,-0.243379214,0.293448762,0.010022175,-0.1841
1948-04-06,-0.240865222,0.244479955,0.008466964,-0.0646
1948-05-06,-0.25298767,0.268262316,0.007112267,0.1427
1948-06-06,-0.25827647,0.242554013,0.001035162,-0.015
1948-07-06,-0.242947639,0.24732303,0.001059775,-0.0622
1948-08-06,-0.247628718,0.261473097,0.000925726,-0.0282
1948-09-06,-0.240176098,0.273739142,0.008014195,-0.1032
1948-10-06,-0.259915146,0.254500768,0.002912599,-0.065
1948-11-06,-0.265008783,0.269403743,-0.00238466,-0.056
1948-12-06,-0.253343734,0.263571115,0.013930392,-0.1121
1949-01-06,-0.256470841,0.240717496,-0.008956245,0.1209
1949-02-06,-0.263585973,0.231961414,-0.010043949,-0.1476
1949-03-06,-0.223912956,0.280466665,0.01042506,-0.0732
1949-04-06,-0.242392103,0.237110053,0.007080872,0.0076
1949-05-06,-0.26157887,0.261083499,0.004476131,-0.0063
1949-06-06,-0.256940512,0.255458925,0.003404986,-0.1486
1949-07-06,-0.262480254,0.257635084,0.003034652,-0.077
1949-08-06,-0.263868071,0.258820572,0.003273459,-0.0217
1949-09-06,-0.266403424,0.253362173,0.00633185,-0.0701
1949-10-06,-0.235726651,0.274132446,0.004508367,-0.0297
1949-11-06,-0.258740772,0.253922194,0.001588956,-0.0534
1949-12-06,-0.239606978,0.265419564,0.005825449,-0.1821
1950-01-06,-0.27598109,0.248075967,-0.00531282,-0.2777
