ds,yhat_lower,yhat_upper,yhat,y
5/6/15,-0.516223836,-0.010017438,-0.263531899,-0.0685
6/6/15,-0.522572756,0.023997841,-0.253788529,-0.0858
7/6/15,-0.509198024,-0.008413301,-0.25446261,-0.0284
8/6/15,-0.51101802,0.004464612,-0.252911321,-0.076
9/6/15,-0.514614468,-0.005451477,-0.257082763,-0.1111
10/6/15,-0.517058978,0.014172246,-0.251482775,-0.1722
11/6/15,-0.505381757,0.005750393,-0.24931358,-0.0116
12/6/15,-0.515307543,-0.006447329,-0.268106528,-0.0503
1/6/16,-0.535330197,0.008382293,-0.254559121,-0.1797
2/6/16,-0.52316415,-0.00124797,-0.25166859,-0.1759
3/6/16,-0.499328485,0.018306401,-0.243011002,-0.2944
4/6/16,-0.503598611,0.02174023,-0.243825027,-0.1978
5/6/16,-0.489798284,0.017970858,-0.244462449,-0.2245
6/6/16,-0.510859111,0.010375894,-0.249798368,-0.3834
7/6/16,-0.510050704,0.008781666,-0.249056478,-0.2889
8/6/16,-0.520802459,0.00509033,-0.248449343,-0.2743
9/6/16,-0.503665575,0.015761845,-0.240619688,-0.2616
10/6/16,-0.491174282,0.023467958,-0.245004007,-0.2651
11/6/16,-0.502471867,-0.005635399,-0.249560081,-0.3957
12/6/16,-0.498313263,0.028553321,-0.232527754,-0.5742
1/6/17,-0.533854879,-0.012525988,-0.254673205,-0.4299
2/6/17,-0.507232091,-0.002710623,-0.255019724,-0.4721
3/6/17,-0.48397805,0.017739185,-0.233881257,-0.4287
4/6/17,-0.486779229,0.026053057,-0.236484259,-0.3146
5/6/17,-0.506430923,0.009616069,-0.238371724,-0.45
6/6/17,-0.49966128,0.032227157,-0.238701683,-0.3432
7/6/17,-0.523946129,0.024373918,-0.238354742,-0.1721
8/6/17,-0.51571159,0.015381092,-0.237374749,-0.1726
9/6/17,-0.485955273,0.010256141,-0.233575172,-0.0635
10/6/17,-0.478871547,0.026122935,-0.234681379,-0.2602
11/6/17,-0.49226456,0.022525541,-0.236859605,-0.1348
12/6/17,-0.488602265,0.010653028,-0.231905836,-0.5329
1/6/18,-0.491293451,0.016242153,-0.242302919,-0.2146
2/6/18,-0.502210754,0.035861769,-0.241389215,-0.2892
3/6/18,-0.475980402,0.042922649,-0.224863077,-0.1783
4/6/18,-0.497740707,0.040052308,-0.229204104,-0.2966
5/6/18,-0.504930454,0.003979712,-0.232218265,-0.276
6/6/18,-0.490797534,0.050166474,-0.227519957,-0.1829
7/6/18,-0.489643845,0.041408978,-0.227644632,-0.2024
8/6/18,-0.471700265,0.029688068,-0.226350166,-0.1777
9/6/18,-0.473921625,0.020200901,-0.226552193,-0.1481
10/6/18,-0.492272769,0.040200815,-0.224329291,-0.0998
11/6/18,-0.485540054,0.013954887,-0.224265638,-0.1154
12/6/18,-0.478945522,0.029163912,-0.231256996,-0.3195
1/6/19,-0.494323216,0.027364802,-0.229752751,-0.2424
2/6/19,-0.476048294,0.025395526,-0.227758831,-0.053
3/6/19,-0.463479062,0.058795706,-0.215956408,-0.2393
4/6/19,-0.475079296,0.030370317,-0.221981025,-0.0704
5/6/19,-0.482229131,0.023772483,-0.225998031,-0.1837
6/6/19,-0.471700201,0.053561722,-0.216254661,-0.2348
7/6/19,-0.456437704,0.037952589,-0.216928715,-0.2155
8/6/19,-0.473870105,0.038705858,-0.215377397,-0.2077
9/6/19,-0.467778932,0.039563459,-0.219548811,-0.1833
10/6/19,-0.472767746,0.043460002,-0.213948795,-0.22
11/6/19,-0.463085374,0.058684687,-0.211779573,-0.3178
12/6/19,-0.473660308,0.036972613,-0.230572494,-0.298
1/6/20,-0.500519581,0.046384355,-0.217025057,-0.1157
2/6/20,-0.486947401,0.042937338,-0.214134498,-0.2197
3/6/20,-0.460870429,0.058726721,-0.205476884,-0.0583
4/6/20,-0.478094737,0.037469008,-0.206290881,-0.2098
5/6/20,-0.453786759,0.043039007,-0.206928275,-0.1682
6/6/20,-0.463466452,0.05279781,-0.212264166,-0.2559
7/6/20,-0.453416739,0.062346812,-0.211522249,-0.2436
8/6/20,-0.470461497,0.044782382,-0.210915085,-0.2306
9/6/20,-0.453542144,0.044608315,-0.203085402,-0.1755
10/6/20,-0.453778978,0.032657718,-0.207469694,-0.2096
11/6/20,-0.470520517,0.023435611,-0.21202574,-0.251
12/6/20,-0.459564174,0.067860705,-0.194993384,-0.3886
1/6/21,-0.480014748,0.023370052,-0.217138808,-0.0598
2/6/21,-0.481864686,0.043069253,-0.217485298,-0.1494
3/6/21,-0.457392628,0.065459982,-0.196346806,-0.2176
4/6/21,-0.452171191,0.05779894,-0.19894978,-0.2059
5/6/21,-0.461033564,0.071349465,-0.200837217,-0.1917
6/6/21,-0.467611004,0.061669874,-0.201167148,-0.1665
7/6/21,-0.444437838,0.043007201,-0.200820179,-0.1123
8/6/21,-0.461826893,0.062595669,-0.199840158,-0.1964
9/6/21,-0.467867979,0.071413195,-0.196040553,-0.1481
10/6/21,-0.457226632,0.050656552,-0.197146732,-0.0662
11/6/21,-0.452494557,0.055687861,-0.19932493,-0.1859
12/6/21,-0.458103003,0.081661317,-0.194371133,-0.0822
1/6/22,-0.482023985,0.045564602,-0.204768188,-0.3221
2/6/22,-0.458590827,0.049632867,-0.203854456,-0.2945
3/6/22,-0.443930259,0.061865874,-0.187328292,-0.0787
4/6/22,-0.457838596,0.069677597,-0.191669291,-0.1301
5/6/22,-0.450381613,0.062927104,-0.194683425,-0.2647
6/6/22,-0.45257478,0.080301707,-0.189985089,-0.282
7/6/22,-0.43065687,0.0721974,-0.190109736,-0.2615
8/6/22,-0.417733854,0.060597861,-0.188815241,-0.2793
9/6/22,-0.464205765,0.068076327,-0.189017241,-0.2525
10/6/22,-0.452337941,0.062212654,-0.186794311,-0.2506
11/6/22,-0.432837629,0.065852439,-0.18673063,-0.1929
12/6/22,-0.468642049,0.067889599,-0.19372196,-0.1563
1/6/23,-0.443130171,0.041110448,-0.192217686,-0.2143
2/6/23,-0.44089849,0.066722624,-0.190223738,-0.3785
3/6/23,-0.435622051,0.085105398,-0.17842129,-0.2697
4/6/23,-0.438559452,0.062192929,-0.184445879,-0.3381
5/6/23,-0.440414927,0.066687653,-0.188462858,-0.2488
6/6/23,-0.41427826,0.086625835,-0.178719459,-0.1948
7/6/23,-0.438190606,0.098836258,-0.179393513,-0.282
8/6/23,-0.430804141,0.080343659,-0.177842195,-0.2824
9/6/23,-0.437817272,0.084064062,-0.182013609,-0.2454
10/6/23,-0.421540137,0.079708332,-0.176413593,-0.1619
11/6/23,-0.414485929,0.060271237,-0.17424437,0.0285
12/6/23,-0.43780558,0.068688798,-0.193037289,0.0001
1/6/24,-0.446154365,0.081583099,-0.17948985,-0.2536
2/6/24,-0.412585614,0.10368121,-0.176599289,-0.1859
3/6/24,-0.412260695,0.095189029,-0.167941672,-0.113
4/6/24,-0.405856004,0.099042668,-0.168755666,-0.2466
5/6/24,-0.427204308,0.079104118,-0.169393058,-0.1903
6/6/24,-0.433858107,0.08345599,-0.174728946,-0.2259
7/6/24,-0.431692938,0.068369786,-0.173987027,-0.2216
8/6/24,-0.43401562,0.091216916,-0.173379861,-0.2895
9/6/24,-0.426630083,0.09742375,-0.165550175,-0.2836
10/6/24,-0.433335472,0.073409352,-0.169934464,-0.2879
11/6/24,-0.432821896,0.072039814,-0.174490507,-0.2942
12/6/24,-0.412274596,0.10814872,-0.15745815,-0.3912
1/6/25,-0.437735528,0.088397241,-0.179603571,-0.3246
2/6/25,-0.427480115,0.071864464,-0.179950058,-0.2783
3/6/25,-0.415787081,0.104969082,-0.158811564,-0.1692
4/6/25,-0.425986703,0.095016479,-0.161414535,-0.1633
5/6/25,-0.435837345,0.091115105,-0.16330197,-0.2233
6/6/25,-0.41861059,0.095006465,-0.163631898,-0.2291
7/6/25,-0.434314415,0.098947993,-0.163284927,-0.2093
8/6/25,-0.431251009,0.086305018,-0.162304904,-0.1374
9/6/25,-0.431238355,0.113937799,-0.158505296,-0.104
10/6/25,-0.423609644,0.105285616,-0.159611473,-0.1326
11/6/25,-0.403720092,0.114129038,-0.161789668,0.0584
12/6/25,-0.399365755,0.107304873,-0.156835869,0.1358
1/6/26,-0.422942857,0.091738977,-0.167232921,0.166
2/6/26,-0.407998708,0.08872101,-0.166319187,0.0811
3/6/26,-0.404589766,0.094612004,-0.14979302,0.0756
4/6/26,-0.416997481,0.119475738,-0.154134017,-0.1389
5/6/26,-0.415142,0.111673185,-0.157148148,-0.1345
6/6/26,-0.403379645,0.11175553,-0.152449809,-0.1224
7/6/26,-0.398690464,0.100705037,-0.152574454,-0.1582
8/6/26,-0.426596974,0.101288035,-0.151279957,-0.0882
9/6/26,-0.420305947,0.099089971,-0.151481954,-0.1031
10/6/26,-0.394264973,0.107533301,-0.149259022,-0.084
11/6/26,-0.403624497,0.114017852,-0.149195338,-0.0784
12/6/26,-0.423361737,0.108064716,-0.156186666,-0.2158
1/6/27,-0.426786836,0.105845137,-0.15468239,-0.1723
2/6/27,-0.42382304,0.099226175,-0.152688439,-0.1917
3/6/27,-0.404402117,0.120932598,-0.140885988,-0.2563
4/6/27,-0.404024836,0.11850598,-0.146910575,-0.2207
5/6/27,-0.416779656,0.118877314,-0.150927551,-0.2286
6/6/27,-0.397311903,0.100825734,-0.14118415,-0.2014
7/6/27,-0.414861558,0.123409881,-0.141858201,-0.1035
8/6/27,-0.389629056,0.108982496,-0.140306881,-0.1145
9/6/27,-0.397010916,0.098367956,-0.144478292,-0.0275
10/6/27,-0.393116014,0.135799785,-0.138878274,0.014
11/6/27,-0.387581108,0.116019423,-0.136709049,-0.0397
12/6/27,-0.437318407,0.093441985,-0.155501967,-0.3132
1/6/28,-0.399986271,0.101873097,-0.141954528,-0.08
2/6/28,-0.4065345,0.106199251,-0.139063967,-0.145
3/6/28,-0.384844041,0.121969933,-0.13040635,-0.263
4/6/28,-0.381049867,0.135665133,-0.131220345,-0.2444
5/6/28,-0.3953211,0.133758186,-0.131857736,-0.1866
6/6/28,-0.392024759,0.092486017,-0.137193624,-0.2777
7/6/28,-0.391759127,0.122810686,-0.136451705,-0.1773
8/6/28,-0.398014393,0.124719799,-0.135844539,-0.1997
9/6/28,-0.388859827,0.133432006,-0.128014852,-0.1904
10/6/28,-0.395284578,0.114089843,-0.132399142,-0.1256
11/6/28,-0.392679451,0.131499582,-0.136955185,-0.0679
12/6/28,-0.405126241,0.163517299,-0.119922828,-0.1713
1/6/29,-0.394558296,0.123867781,-0.142068248,-0.484
2/6/29,-0.407822324,0.114033868,-0.142414736,-0.5495
3/6/29,-0.367422437,0.149579732,-0.121276241,-0.2654
4/6/29,-0.395899435,0.136013819,-0.123879213,-0.2976
5/6/29,-0.381670314,0.140293714,-0.125766647,-0.2886
6/6/29,-0.383462552,0.131367447,-0.126096576,-0.2746
7/6/29,-0.383390336,0.143936126,-0.125749604,-0.2735
8/6/29,-0.37740573,0.123515514,-0.124769581,-0.2078
9/6/29,-0.386254,0.130716761,-0.120969973,-0.2089
10/6/29,-0.377534444,0.139220331,-0.12207615,-0.1185
11/6/29,-0.374948081,0.123323992,-0.124254345,-0.0971
12/6/29,-0.403018495,0.141496161,-0.119300546,-0.5167
1/6/30,-0.372784406,0.137580402,-0.129697598,-0.3206
2/6/30,-0.375819118,0.118663731,-0.128783864,-0.2
3/6/30,-0.369526808,0.1300405,-0.112257697,-0.0549
4/6/30,-0.360579105,0.129010884,-0.116598694,-0.195
5/6/30,-0.360076075,0.14292456,-0.119612825,-0.1976
6/6/30,-0.37693327,0.129096759,-0.114914486,-0.1135
7/6/30,-0.351262293,0.155531559,-0.11503913,-0.0692
8/6/30,-0.358666061,0.160758747,-0.113744633,-0.09
9/6/30,-0.363695674,0.134652566,-0.11394663,-0.1043
10/6/30,-0.353611478,0.152302407,-0.111723698,-0.0011
11/6/30,-0.363705018,0.151114513,-0.111660014,0.1368
12/6/30,-0.381103699,0.151508791,-0.118651342,0.0064
1/6/31,-0.369389215,0.132495203,-0.117147066,-0.047
2/6/31,-0.388857006,0.136073455,-0.115153115,-0.2225
3/6/31,-0.363711115,0.162277314,-0.103350664,-0.0061
4/6/31,-0.366204123,0.143171477,-0.109375251,-0.1625
5/6/31,-0.372151082,0.157443773,-0.113392227,-0.1499
6/6/31,-0.360202321,0.143862867,-0.103648825,-0.0185
7/6/31,-0.369090309,0.17033352,-0.104322877,-0.0155
8/6/31,-0.356580258,0.158171398,-0.102771557,0.0047
9/6/31,-0.358077206,0.16360875,-0.106942968,0.0035
10/6/31,-0.366997492,0.170994204,-0.10134295,0.0092
11/6/31,-0.34352986,0.155736896,-0.099173724,-0.1139
12/6/31,-0.391247759,0.140516314,-0.117966643,-0.1052
1/6/32,-0.34961838,0.150609526,-0.104419204,0.1547
2/6/32,-0.361877568,0.147536046,-0.101528642,-0.1794
3/6/32,-0.342274578,0.159891744,-0.092871026,-0.1799
4/6/32,-0.374299178,0.172733454,-0.09368502,-0.0324
5/6/32,-0.362956961,0.170992265,-0.094322412,-0.1674
6/6/32,-0.353983399,0.167077646,-0.0996583,-0.1578
7/6/32,-0.356526085,0.157903198,-0.09891638,-0.1208
8/6/32,-0.360134756,0.150438925,-0.098309214,-0.1757
9/6/32,-0.354791581,0.162658843,-0.090479528,-0.0695
10/6/32,-0.364902392,0.15964639,-0.094863818,-0.0926
11/6/32,-0.347788018,0.156107234,-0.09941986,-0.1945
12/6/32,-0.345707796,0.184579183,-0.082387503,-0.1861
1/6/33,-0.375833002,0.147118169,-0.104532924,-0.3073
2/6/33,-0.38326983,0.172113711,-0.104879411,-0.3167
3/6/33,-0.319474066,0.166685995,-0.083740917,-0.2476
4/6/33,-0.335593591,0.181488492,-0.086343888,-0.2044
5/6/33,-0.355907229,0.185739311,-0.088231323,-0.2091
6/6/33,-0.356284864,0.166634657,-0.088561251,-0.2007
7/6/33,-0.349467987,0.173130076,-0.08821428,-0.181
8/6/33,-0.344457636,0.177133959,-0.087234256,-0.1889
9/6/33,-0.339048465,0.17744641,-0.083434648,-0.2214
10/6/33,-0.334987623,0.180593673,-0.084540825,-0.1879
11/6/33,-0.344026812,0.159442572,-0.08671902,-0.2548
12/6/33,-0.318820233,0.195140395,-0.081765221,-0.4069
1/6/34,-0.341164815,0.154322912,-0.092162274,-0.3102
2/6/34,-0.339529225,0.163014879,-0.091248539,-0.0231
3/6/34,-0.338462272,0.19448212,-0.074722372,-0.2574
4/6/34,-0.33549822,0.178037581,-0.079063369,-0.2318
5/6/34,-0.358523403,0.18171255,-0.0820775,-0.0444
6/6/34,-0.3457763,0.175640729,-0.077379162,-0.0025
7/6/34,-0.326295308,0.162998171,-0.077503806,-0.0894
8/6/34,-0.358274868,0.177026896,-0.076209309,-0.0548
9/6/34,-0.329296174,0.182177514,-0.076411306,-0.1226
10/6/34,-0.358298701,0.16678039,-0.074188374,-0.0693
11/6/34,-0.320339528,0.183506012,-0.07412469,0.0128
12/6/34,-0.330293719,0.18764539,-0.081116018,-0.0256
1/6/35,-0.333025461,0.177931723,-0.079611741,-0.2894
2/6/35,-0.338177142,0.170881279,-0.07761779,0.1659
3/6/35,-0.322086187,0.174284105,-0.06581534,-0.1475
4/6/35,-0.325219569,0.195781031,-0.071839926,-0.2567
5/6/35,-0.34282417,0.175578701,-0.075856902,-0.2038
6/6/35,-0.327647098,0.190977401,-0.066113501,-0.1706
7/6/35,-0.327731253,0.193282923,-0.066787553,-0.1155
8/6/35,-0.360018414,0.197668212,-0.065236232,-0.1003
9/6/35,-0.334057986,0.176784437,-0.069407643,-0.0916
10/6/35,-0.337046934,0.187232629,-0.063807625,-0.013
11/6/35,-0.327072445,0.200407135,-0.0616384,-0.2707
12/6/35,-0.345723947,0.167845121,-0.080431318,-0.1769
1/6/36,-0.341644812,0.205198319,-0.06688388,-0.2547
2/6/36,-0.319361263,0.205225098,-0.063993318,-0.3137
3/6/36,-0.306895124,0.214840404,-0.055335702,-0.2107
4/6/36,-0.318664358,0.193125537,-0.056149696,-0.1789
5/6/36,-0.316977523,0.189863633,-0.056787087,-0.1178
6/6/36,-0.332384287,0.183818104,-0.062122975,-0.1075
7/6/36,-0.305642999,0.209815905,-0.061381056,-0.0139
8/6/36,-0.30858539,0.191465621,-0.06077389,-0.0557
9/6/36,-0.303134919,0.19196402,-0.052944204,-0.0389
10/6/36,-0.298255259,0.204016125,-0.057328493,-0.0224
11/6/36,-0.329434671,0.216333056,-0.061884536,-0.0275
12/6/36,-0.289651904,0.205691999,-0.044852179,-0.0193
1/6/37,-0.342252121,0.194345658,-0.0669976,-0.1684
2/6/37,-0.324671451,0.198814186,-0.067344087,0.0385
3/6/37,-0.30620392,0.232702703,-0.046205592,-0.1823
4/6/37,-0.294650733,0.217218056,-0.048808564,-0.1262
5/6/37,-0.3132175,0.229484154,-0.050695999,-0.0187
6/6/37,-0.311547192,0.216144567,-0.051025927,0.0126
7/6/37,-0.308461045,0.19229827,-0.050678956,-0.0004
8/6/37,-0.299393028,0.205765398,-0.049698932,0.093
9/6/37,-0.311201611,0.212324171,-0.045899324,0.1316
10/6/37,-0.308895871,0.209806738,-0.047005501,0.1137
11/6/37,-0.299674646,0.207857392,-0.049183696,0.0099
12/6/37,-0.297281579,0.213215315,-0.044229897,-0.0919
1/6/38,-0.326241662,0.21018595,-0.05462695,-0.0378
2/6/38,-0.313973143,0.199647342,-0.053713215,-0.054
3/6/38,-0.304281464,0.22239024,-0.037187048,0.0308
4/6/38,-0.328436099,0.21110193,-0.041528045,0.0428
5/6/38,-0.291057138,0.227874962,-0.044542176,-0.019
6/6/38,-0.285723377,0.210273974,-0.039843838,-0.0939
7/6/38,-0.310269641,0.229396511,-0.039968482,-0.0505
8/6/38,-0.300272347,0.240187281,-0.038673985,-0.0149
9/6/38,-0.312278542,0.22608632,-0.038875982,0.0293
10/6/38,-0.290604994,0.208610119,-0.03665305,0.0724
11/6/38,-0.293659452,0.248426092,-0.036589366,0.0039
12/6/38,-0.30657624,0.225301961,-0.043580694,-0.2541
1/6/39,-0.312176048,0.207888627,-0.042076418,-0.1665
2/6/39,-0.298046305,0.211031148,-0.040082466,-0.1137
3/6/39,-0.299892883,0.228127932,-0.028280016,-0.1897
4/6/39,-0.282433831,0.236199823,-0.034304603,-0.1319
5/6/39,-0.291700191,0.223915246,-0.038321579,-0.0366
6/6/39,-0.288880106,0.236021151,-0.028578177,-0.0077
7/6/39,-0.290123151,0.221815704,-0.029252229,0.0061
8/6/39,-0.279800665,0.248797494,-0.027700909,0.0555
9/6/39,-0.2850756,0.227030946,-0.03187232,0.0111
10/6/39,-0.277568226,0.248853996,-0.026272302,-0.0427
11/6/39,-0.281913977,0.243388301,-0.024103076,0.044
12/6/39,-0.299773885,0.221698547,-0.042895995,0.4057
1/6/40,-0.286989017,0.232205945,-0.029348556,-0.1226
2/6/40,-0.308349609,0.227370206,-0.026457994,0.0514
3/6/40,-0.279697106,0.225957553,-0.017800378,0.0671
4/6/40,-0.275556337,0.240025913,-0.018614372,0.1286
5/6/40,-0.261457661,0.25252456,-0.019251764,0.0556
6/6/40,-0.298836451,0.231210338,-0.024587652,0.1039
7/6/40,-0.290728315,0.227000208,-0.023845732,0.1459
8/6/40,-0.288368116,0.234942444,-0.023238566,0.0902
9/6/40,-0.258246249,0.242174485,-0.01540888,0.1483
10/6/40,-0.270280314,0.239258773,-0.01979317,0.0993
11/6/40,-0.278195469,0.235769794,-0.024349213,0.1004
12/6/40,-0.270836386,0.270381713,-0.007316855,0.2683
1/6/41,-0.27570963,0.2328848,-0.029462276,0.1802
2/6/41,-0.303288413,0.238230243,-0.029808763,0.227
3/6/41,-0.263855224,0.258697346,-0.008670269,0.1023
4/6/41,-0.278288802,0.221871407,-0.01127324,0.2229
5/6/41,-0.273701979,0.25389481,-0.013160675,0.2446
6/6/41,-0.27128833,0.243994128,-0.013988521,0.1614
7/6/41,-0.261861269,0.259111029,-0.014123406,0.2069
8/6/41,-0.266849567,0.252890827,-0.0136413,0.1736
9/6/41,-0.260651427,0.245833733,-0.01033961,0.0881
10/6/41,-0.263590051,0.229996443,-0.011927642,0.313
11/6/41,-0.270406681,0.237155109,-0.014603755,0.2212
12/6/41,-0.270933397,0.240441856,-0.010131812,0.2108
1/6/42,-0.285026058,0.240392195,-0.021026782,0.2983
2/6/42,-0.278022372,0.232932737,-0.020610965,0.0971
3/6/42,-0.24708361,0.260240364,-0.004534531,0.1771
4/6/42,-0.265639016,0.254192549,-0.009373445,0.19
5/6/42,-0.292731346,0.24297191,-0.012869432,0.1665
6/6/42,-0.266925589,0.248513324,-0.008669011,0.2098
7/6/42,-0.261227242,0.260010257,-0.009275511,0.0768
8/6/42,-0.289958373,0.235554161,-0.008478932,0.044
9/6/42,-0.264264858,0.251369393,-0.009178847,0.1179
10/6/42,-0.270596378,0.232398988,-0.007437771,0.1495
11/6/42,-0.253498269,0.270222341,-0.007872004,0.167
12/6/42,-0.29208735,0.237987637,-0.015345189,0.1515
1/6/43,-0.274075724,0.23043007,-0.01433883,-0.0241
2/6/43,-0.262282206,0.235835533,-0.012842796,0.1683
3/6/43,-0.246368621,0.238766293,-0.001490078,0.0762
4/6/43,-0.27073314,0.252974328,-0.008012582,0.1726
5/6/43,-0.265253699,0.24804353,-0.012511414,0.1326
6/6/43,-0.268134643,0.271612958,-0.003265931,0.0245
7/6/43,-0.243996841,0.270373672,-0.004421838,0.183
8/6/43,-0.271186486,0.245849433,-0.003368436,0.0992
9/6/43,-0.297522974,0.264214776,-0.008037764,0.1425
10/6/43,-0.243377003,0.246130065,-0.002919602,0.3095
11/6/43,-0.252220879,0.245281308,-0.001248294,0.2459
12/6/43,-0.269445537,0.248490765,-0.020523069,0.3539
1/6/44,-0.261396443,0.240219434,-0.007473548,0.4241
2/6/44,-0.260217422,0.245576471,-0.005080904,0.3032
3/6/44,-0.241600512,0.245947904,0.003110919,0.3676
4/6/44,-0.271569996,0.244092858,0.001799007,0.2718
5/6/44,-0.25835017,0.246324773,0.000679759,0.2618
6/6/44,-0.26962413,0.251654594,-0.005154047,0.3348
7/6/44,-0.271018514,0.264664067,-0.004893983,0.3145
8/6/44,-0.254696544,0.274244184,-0.004784734,0.2804
9/6/44,-0.263875805,0.247709763,0.002547034,0.3855
10/6/44,-0.270425472,0.260138794,-0.002319112,0.323
11/6/44,-0.246228417,0.258839035,-0.007373072,0.1518
12/6/44,-0.241868948,0.249207857,0.009177429,0.0951
1/6/45,-0.270845829,0.216722612,-0.013465909,0.1535
2/6/45,-0.288995162,0.253169185,-0.014310315,0.0149
3/6/45,-0.237679218,0.279079743,0.006378448,0.1072
4/6/45,-0.262186953,0.286544851,0.003277559,0.2764
5/6/45,-0.247516443,0.256073723,0.000908268,0.1761
6/6/45,-0.251389727,0.243481551,8.04E-05,0.1413
7/6/45,-0.273026702,0.256823063,-5.45E-05,0.1652
8/6/45,-0.256485046,0.270248277,0.000427643,0.3546
9/6/45,-0.244650071,0.278096407,0.003729333,0.2578
10/6/45,-0.273989918,0.269479258,0.001905851,0.2569
11/6/45,-0.248581543,0.249777004,-0.001013561,0.1955
12/6/45,-0.255706828,0.267497623,0.003222932,-0.0475
1/6/46,-0.285314915,0.254547891,-0.007915337,0.2209
2/6/46,-0.275799418,0.239048797,-0.007742818,0.0888
3/6/46,-0.247634467,0.256000491,0.008113863,0.0005
4/6/46,-0.245992202,0.256750826,0.003031649,0.1768
5/6/46,-0.277453823,0.257434386,-0.000699787,-0.0298
6/6/46,-0.24600653,0.235488508,0.003257335,-0.1016
7/6/46,-0.245955349,0.267207083,0.002415384,-0.0367
8/6/46,-0.246098974,0.264188224,0.002968665,-0.0697
9/6/46,-0.248174484,0.256231374,0.002025452,-0.0164
10/6/46,-0.240749755,0.275107555,0.003531078,-0.0057
11/6/46,-0.237002636,0.244334518,0.002853545,-0.0119
12/6/46,-0.253962094,0.254972653,-0.004855089,-0.2636
1/6/47,-0.258205552,0.25538171,-0.004092029,-0.1816
2/6/47,-0.281089523,0.232252999,-0.002839294,-0.0774
3/6/47,-0.240356945,0.278591818,0.008293671,-0.0079
4/6/47,-0.258287758,0.268750538,0.001527868,0.0143
5/6/47,-0.268998664,0.242641546,-0.003206414,-0.019
6/6/47,-0.259873693,0.289243945,0.005795771,0.0208
7/6/47,-0.248816246,0.276408613,0.004404413,-0.0138
8/6/47,-0.276679442,0.265560909,0.005214517,-0.0623
9/6/47,-0.25923484,0.249045753,0.00030189,-0.1306
10/6/47,-0.246566387,0.252981384,0.005184602,0.0549
11/6/47,-0.269264581,0.270856153,0.006612611,-0.0238
12/6/47,-0.276011987,0.251349785,-0.012897614,-0.1463
1/6/48,-0.25362338,0.273809391,-9.14E-05,0.0535
2/6/48,-0.268100767,0.273380286,0.002057954,-0.0906
3/6/48,-0.243379214,0.293448762,0.010022175,-0.1841
4/6/48,-0.240865222,0.244479955,0.008466964,-0.0646
5/6/48,-0.25298767,0.268262316,0.007112267,0.1427
6/6/48,-0.25827647,0.242554013,0.001035162,-0.015
7/6/48,-0.242947639,0.24732303,0.001059775,-0.0622
8/6/48,-0.247628718,0.261473097,0.000925726,-0.0282
9/6/48,-0.240176098,0.273739142,0.008014195,-0.1032
10/6/48,-0.259915146,0.254500768,0.002912599,-0.065
11/6/48,-0.265008783,0.269403743,-0.00238466,-0.056
12/6/48,-0.253343734,0.263571115,0.013930392,-0.1121
1/6/49,-0.256470841,0.240717496,-0.008956245,0.1209
2/6/49,-0.263585973,0.231961414,-0.010043949,-0.1476
3/6/49,-0.223912956,0.280466665,0.01042506,-0.0732
4/6/49,-0.242392103,0.237110053,0.007080872,0.0076
5/6/49,-0.26157887,0.261083499,0.004476131,-0.0063
6/6/49,-0.256940512,0.255458925,0.003404986,-0.1486
7/6/49,-0.262480254,0.257635084,0.003034652,-0.077
8/6/49,-0.263868071,0.258820572,0.003273459,-0.0217
9/6/49,-0.266403424,0.253362173,0.00633185,-0.0701
10/6/49,-0.235726651,0.274132446,0.004508367,-0.0297
11/6/49,-0.258740772,0.253922194,0.001588956,-0.0534
12/6/49,-0.239606978,0.265419564,0.005825449,-0.1821
1/6/50,-0.27598109,0.248075967,-0.00531282,-0.2777
2/6/50,-0.261772852,0.261156963,-0.005140301,-0.2389
3/6/50,-0.268449589,0.25498585,0.01071638,-0.0868
4/6/50,-0.264962867,0.256176427,0.005634166,-0.1706
5/6/50,-0.261433536,0.272851385,0.00190273,-0.0536
6/6/50,-0.26921283,0.254344209,0.005859852,-0.0559
7/6/50,-0.242824948,0.262740705,0.005017901,-0.1053
8/6/50,-0.264639891,0.267060249,0.005571182,-0.1382
9/6/50,-0.245379845,0.267484876,0.004627969,-0.1049
10/6/50,-0.24729645,0.272792235,0.006133595,-0.1661
11/6/50,-0.254269434,0.253052381,0.005456062,-0.3605
12/6/50,-0.259241699,0.258355835,-0.002252572,-0.181
1/6/51,-0.259488584,0.265552068,-0.001489512,-0.2903
2/6/51,-0.251776201,0.257843708,-0.000236777,-0.4101
3/6/51,-0.228321691,0.247696126,0.010896188,-0.1689
4/6/51,-0.248901864,0.258424181,0.004130385,-0.0877
5/6/51,-0.269856317,0.240427605,-0.000603897,0.0569
6/6/51,-0.248897161,0.264306013,0.008398288,0.0381
7/6/51,-0.247168544,0.257822551,0.00700693,0.1101
8/6/51,-0.259260802,0.264512252,0.007817034,0.113
9/6/51,-0.261763861,0.267450253,0.002904407,0.1322
10/6/51,-0.27712878,0.253268045,0.007787119,0.1081
11/6/51,-0.238829104,0.258816165,0.009215128,0.026
12/6/51,-0.26683301,0.241438502,-0.010295097,0.2148
1/6/52,-0.265036732,0.25906917,0.002511126,0.152
2/6/52,-0.258608289,0.262565011,0.004660471,0.0921
3/6/52,-0.256017554,0.264595536,0.012624692,-0.048
